year,event,value
2002,Speed Skating,164
2006,Speed Skating,164
2010,Speed Skating,164
2008,Athletics,164
2012,Athletics,164
2016,Athletics,164
1992,Archery,164
2008,Shooting,164
1972,Athletics,164
1980,Canoeing,164
2002,Speed Skating,164
2006,Speed Skating,164
1972,Gymnastics,164
1976,Gymnastics,164
2008,Football,164
1996,Hockey,164
2000,Hockey,164
2004,Hockey,164
1960,Shooting,164
2016,Athletics,164
1968,Swimming,164
2014,Curling,164
1996,Football,164
1976,Boxing,164
1972,Speed Skating,164
2016,Gymnastics,164
1994,Freestyle Skiing,164
1998,Freestyle Skiing,164
2002,Freestyle Skiing,164
1984,Fencing,164
2000,Synchronized Swimming,164
2004,Hockey,164
1980,Weightlifting,164
2016,Athletics,164
1968,Shooting,164
1972,Football,164
2004,Swimming,164
2010,Speed Skating,164
1996,Boxing,164
1996,Athletics,164
1976,Judo,164
1980,Judo,164
1984,Judo,164
1976,Figure Skating,164
1972,Boxing,164
1980,Cross Country Skiing,164
1984,Cross Country Skiing,164
1994,Freestyle Skiing,164
2004,Rhythmic Gymnastics,164
1976,Boxing,164
2006,Snowboarding,164
2000,Rhythmic Gymnastics,164
2004,Rhythmic Gymnastics,164
1996,Rhythmic Gymnastics,164
1992,Biathlon,164
1994,Biathlon,164
1998,Biathlon,164
1932,Boxing,164
2016,Athletics,164
1964,Judo,164
1972,Shooting,164
1976,Shooting,164
1964,Athletics,164
1988,Shooting,164
1996,Shooting,164
2016,Gymnastics,164
2012,Hockey,164
1996,Judo,164
1948,Athletics,164
1952,Athletics,164
1996,Shooting,164
2012,Diving,164
1988,Hockey,164
1988,Cycling,164
1992,Cycling,164
2000,Hockey,164
2004,Hockey,164
2002,Biathlon,164
2006,Biathlon,164
1924,Ice Hockey,164
1928,Ice Hockey,164
1976,Canoeing,164
1980,Hockey,164
1988,Diving,164
2008,Sailing,164
1988,Wrestling,164
1992,Wrestling,164
1984,Weightlifting,164
1988,Weightlifting,164
1998,Figure Skating,164
1988,Football,164
1980,Athletics,164
2008,Athletics,164
2000,Synchronized Swimming,164
2016,Badminton,164
2002,Cross Country Skiing,164
1992,Hockey,164
1996,Hockey,164
2012,Boxing,164
2016,Boxing,164
2016,Gymnastics,164
1996,Weightlifting,164
1900,Rugby,164
2000,Weightlifting,164
2016,Athletics,164
1972,Cross Country Skiing,164
2016,Swimming,164
2000,Weightlifting,164
2004,Badminton,164
2008,Badminton,164
2012,Badminton,164
1952,Athletics,164
1960,Athletics,164
1964,Athletics,164
2008,Boxing,164
2012,Boxing,164
1992,Badminton,164
1996,Badminton,164
1996,Diving,164
2000,Diving,164
1972,Luge,164
1976,Luge,164
2012,Cycling,164
1996,Rhythmic Gymnastics,164
2016,Football,164
1956,Sailing,164
1960,Sailing,164
1964,Sailing,164
1968,Sailing,164
1972,Sailing,164
1992,Athletics,164
1992,Judo,164
1996,Athletics,164
2000,Athletics,164
2004,Athletics,164
1964,Athletics,164
1968,Athletics,164
1988,Athletics,164
2012,Hockey,164
1992,Diving,164
1996,Diving,164
2000,Diving,164
2004,Diving,164
2004,Football,164
2008,Football,164
2008,Hockey,164
2012,Hockey,164
2008,Athletics,164
1996,Athletics,164
1996,Athletics,164
1996,Athletics,164
2002,Biathlon,164
2006,Biathlon,164
2010,Biathlon,164
2014,Biathlon,164
1976,Hockey,164
1984,Hockey,164
2016,Cycling,164
2000,Weightlifting,164
2004,Weightlifting,164
2012,Athletics,164
2016,Athletics,164
1984,Hockey,164
2010,Ice Hockey,164
1998,Snowboarding,164
2002,Snowboarding,164
2006,Snowboarding,164
1964,Boxing,164
1936,Athletics,164
2012,Sailing,164
1980,Diving,164
1936,Ice Hockey,164
1948,Ice Hockey,164
2014,Snowboarding,164
2000,Taekwondo,164
2004,Taekwondo,164
2012,Sailing,164
1988,Shooting,164
2008,Judo,164
2000,Shooting,164
2016,Athletics,164
2004,Rhythmic Gymnastics,164
2008,Rowing,164
1992,Canoeing,164
1992,Wrestling,164
1972,Cycling,164
1976,Luge,164
1980,Luge,164
1984,Luge,164
1988,Luge,164
2010,Ice Hockey,164
2014,Ice Hockey,164
2004,Boxing,164
1992,Athletics,164
1996,Athletics,164
2000,Athletics,164
2004,Athletics,164
2000,Wrestling,164
2008,Wrestling,164
1996,Table Tennis,164
2000,Table Tennis,164
2004,Table Tennis,164
2008,Table Tennis,164
2012,Table Tennis,164
1972,Athletics,164
2002,Biathlon,164
2006,Biathlon,164
2010,Biathlon,164
2014,Biathlon,164
2004,Athletics,164
1928,Art Competitions,164
1936,Shooting,164
1948,Shooting,164
1960,Shooting,164
1976,Rowing,164
2000,Gymnastics,164
1968,Alpine Skiing,164
2010,Figure Skating,164
1960,Fencing,164
1964,Fencing,164
1968,Fencing,164
1972,Fencing,164
1976,Fencing,164
1984,Rhythmic Gymnastics,164
1988,Rhythmic Gymnastics,164
2016,Athletics,164
2008,Cycling,164
1980,Speed Skating,164
2000,Archery,164
2012,Wrestling,164
2008,Football,164
1972,Canoeing,164
1992,Boxing,164
1996,Boxing,164
1968,Gymnastics,164
1968,Athletics,164
2008,Hockey,164
2012,Hockey,164
2004,Equestrianism,164
1996,Hockey,164
2000,Hockey,164
2000,Hockey,164
2004,Hockey,164
2008,Hockey,164
1972,Cycling,164
2004,Rhythmic Gymnastics,164
2012,Rhythmic Gymnastics,164
2016,Rhythmic Gymnastics,164
2000,Athletics,164
2004,Athletics,164
2008,Athletics,164
2012,Athletics,164
2014,Ski Jumping,164
1976,Equestrianism,164
1960,Boxing,164
1968,Shooting,164
1972,Shooting,164
2008,Hockey,164
1936,Athletics,164
2008,Archery,164
1976,Gymnastics,164
2014,Speed Skating,164
1964,Athletics,164
1980,Speed Skating,164
1984,Speed Skating,164
1988,Speed Skating,164
1992,Speed Skating,164
1996,Wrestling,164
1996,Rhythmic Gymnastics,164
2008,Football,164
1996,Tennis,164
2004,Tennis,164
2008,Tennis,164
2006,Cross Country Skiing,164
2010,Cross Country Skiing,164
1996,Gymnastics,164
2000,Gymnastics,164
2016,Athletics,164
1980,Weightlifting,164
1976,Gymnastics,164
2016,Athletics,164
1992,Badminton,164
1996,Badminton,164
1972,Volleyball,164
1964,Volleyball,164
1992,Boxing,164
2000,Boxing,164
2004,Boxing,164
1972,Athletics,164
2016,Synchronized Swimming,164
1976,Gymnastics,164
2010,Snowboarding,164
1980,Boxing,164
1984,Alpine Skiing,164
1988,Table Tennis,164
1960,Rowing,164
1964,Shooting,164
1968,Shooting,164
1964,Boxing,164
1964,Shooting,164
1964,Rowing,164
2008,Rhythmic Gymnastics,164
2016,Handball,164
1992,Athletics,164
1992,Tennis,164
1996,Tennis,164
2000,Tennis,164
1972,Cycling,164
2008,Athletics,164
2012,Athletics,164
2010,Cross Country Skiing,164
2014,Cross Country Skiing,164
2006,Cross Country Skiing,164
1996,Gymnastics,164
1988,Wrestling,164
2012,Badminton,164
2006,Snowboarding,164
2008,Boxing,164
1968,Athletics,164
2016,Volleyball,164
2008,Equestrianism,164
2002,Snowboarding,164
2006,Snowboarding,164
2010,Snowboarding,164
2014,Snowboarding,164
1964,Swimming,164
1968,Swimming,164
1996,Athletics,164
2000,Athletics,164
2004,Athletics,164
2008,Athletics,164
2004,Synchronized Swimming,164
1968,Boxing,164
1996,Football,164
2004,Football,164
2008,Football,164
2012,Football,164
2012,Athletics,164
1992,Athletics,164
2008,Fencing,164
1988,Gymnastics,164
2014,Alpine Skiing,164
1968,Swimming,164
2016,Badminton,164
1964,Wrestling,164
1968,Wrestling,164
1972,Wrestling,164
1976,Wrestling,164
2008,Modern Pentathlon,164
2004,Archery,164
2008,Archery,164
2012,Archery,164
1980,Equestrianism,164
1984,Equestrianism,164
1972,Wrestling,164
1998,Figure Skating,164
2002,Figure Skating,164
2006,Figure Skating,164
2010,Figure Skating,164
1988,Judo,164
1992,Judo,164
2014,Freestyle Skiing,164
2000,Rhythmic Gymnastics,164
1984,Swimming,164
1972,Boxing,164
1968,Weightlifting,164
1980,Athletics,164
1964,Shooting,164
2014,Luge,164
1984,Wrestling,164
1960,Canoeing,164
1964,Canoeing,164
1968,Canoeing,164
2004,Canoeing,164
2012,Canoeing,164
2016,Canoeing,164
1984,Synchronized Swimming,164
1988,Synchronized Swimming,164
1964,Boxing,164
2002,Freestyle Skiing,164
1964,Athletics,164
1988,Gymnastics,164
2004,Weightlifting,164
1968,Figure Skating,164
2002,Ice Hockey,164
2006,Ice Hockey,164
2014,Freestyle Skiing,164
1980,Speed Skating,164
1984,Speed Skating,164
1992,Wrestling,164
1996,Wrestling,164
2000,Wrestling,164
2000,Gymnastics,164
2004,Gymnastics,164
2008,Gymnastics,164
2014,Ice Hockey,164
1972,Cross Country Skiing,164
1996,Athletics,164
2000,Athletics,164
1932,Athletics,164
1964,Speed Skating,164
1960,Athletics,164
1968,Athletics,164
2014,Ice Hockey,164
1996,Shooting,164
2008,Shooting,164
2016,Cycling,164
1992,Athletics,164
2004,Swimming,164
2002,Ice Hockey,164
2008,Athletics,164
2016,Synchronized Swimming,164
2016,Diving,164
2008,Judo,164
2012,Judo,164
2016,Judo,164
1980,Diving,164
1992,Wrestling,164
2006,Ice Hockey,164
2016,Football,164
2016,Swimming,164
2012,Shooting,164
1988,Boxing,164
1964,Diving,164
1988,Hockey,164
1972,Hockey,164
1980,Athletics,164
1964,Canoeing,164
1956,Cross Country Skiing,164
2016,Judo,164
2006,Ice Hockey,164
2014,Ice Hockey,164
1994,Biathlon,164
2010,Alpine Skiing,164
1964,Boxing,164
2008,Weightlifting,164
1984,Swimming,164
1992,Sailing,164
2000,Hockey,164
2014,Ski Jumping,164
2000,Triathlon,164
2004,Triathlon,164
2004,Wrestling,164
2008,Wrestling,164
2008,Football,164
1992,Biathlon,164
1994,Biathlon,164
1972,Swimming,164
2006,Ice Hockey,164
2014,Ice Hockey,164
1984,Cross Country Skiing,164
1964,Shooting,164
1984,Weightlifting,164
1988,Weightlifting,164
1964,Cross Country Skiing,164
1976,Athletics,164
1988,Rhythmic Gymnastics,164
2012,Table Tennis,164
1980,Alpine Skiing,164
1984,Alpine Skiing,164
1980,Judo,164
1972,Boxing,164
1976,Boxing,164
1984,Rowing,164
2008,Synchronized Swimming,164
2000,Shooting,164
1968,Cycling,164
1984,Gymnastics,164
1984,Wrestling,164
2016,Weightlifting,164
2012,Athletics,164
2016,Athletics,164
1976,Athletics,164
2008,Gymnastics,164
1980,Hockey,164
1996,Athletics,164
1984,Shooting,164
2000,Judo,164
2004,Judo,164
1996,Athletics,164
2000,Athletics,164
2000,Boxing,164
1972,Archery,164
2006,Skeleton,164
2014,Skeleton,164
1968,Swimming,164
1976,Gymnastics,164
1968,Figure Skating,164
2000,Athletics,164
1972,Swimming,164
1968,Gymnastics,164
1968,Athletics,164
1972,Athletics,164
2004,Tennis,164
2016,Tennis,164
2000,Judo,164
1976,Athletics,164
1980,Ski Jumping,164
1984,Ski Jumping,164
2004,Athletics,164
2012,Judo,164
1984,Hockey,164
1998,Cross Country Skiing,164
2002,Cross Country Skiing,164
2006,Cross Country Skiing,164
2004,Swimming,164
1984,Swimming,164
1956,Gymnastics,164
1992,Handball,164
2008,Weightlifting,164
1980,Gymnastics,164
2004,Taekwondo,164
1968,Biathlon,164
1972,Biathlon,164
1976,Biathlon,164
2000,Triathlon,164
2004,Triathlon,164
1980,Alpine Skiing,164
1996,Gymnastics,164
2000,Gymnastics,164
1992,Athletics,164
2000,Athletics,164
2016,Cycling,164
2000,Boxing,164
2000,Hockey,164
1964,Rowing,164
1964,Ice Hockey,164
1968,Ice Hockey,164
1980,Wrestling,164
2008,Triathlon,164
1972,Gymnastics,164
1976,Gymnastics,164
1980,Gymnastics,164
1964,Biathlon,164
1968,Biathlon,164
2010,Skeleton,164
1928,Athletics,164
2004,Athletics,164
2002,Alpine Skiing,164
1968,Wrestling,164
2000,Swimming,164
1952,Speed Skating,164
1956,Speed Skating,164
1984,Figure Skating,164
1960,Wrestling,164
1984,Boxing,164
2012,Swimming,164
2012,Football,164
1998,Biathlon,164
2016,Rugby Sevens,164
1964,Hockey,164
2012,Athletics,164
2016,Athletics,164
2008,Table Tennis,164
2012,Football,164
1996,Swimming,164
2000,Swimming,164
2004,Swimming,164
1988,Luge,164
2008,Athletics,164
1960,Nordic Combined,164
1964,Nordic Combined,164
1968,Nordic Combined,164
1996,Sailing,164
2000,Sailing,164
2004,Sailing,164
1972,Cycling,164
1976,Cycling,164
1988,Boxing,164
1960,Wrestling,164
1996,Hockey,164
2000,Hockey,164
2016,Athletics,164
1968,Boxing,164
1960,Swimming,164
2010,Figure Skating,164
2014,Figure Skating,164
1984,Luge,164
1988,Luge,164
1992,Wrestling,164
1996,Wrestling,164
2000,Wrestling,164
2002,Ice Hockey,164
2010,Ice Hockey,164
1988,Boxing,164
1992,Boxing,164
2012,Football,164
1924,Athletics,164
1928,Athletics,164
1932,Athletics,164
1988,Cross Country Skiing,164
1998,Cross Country Skiing,164
1988,Rowing,164
2002,Snowboarding,164
2008,Athletics,164
2000,Synchronized Swimming,164
2004,Synchronized Swimming,164
2008,Synchronized Swimming,164
1976,Boxing,164
1996,Athletics,164
2000,Athletics,164
1972,Cross Country Skiing,164
2016,Athletics,164
1976,Gymnastics,164
1992,Gymnastics,164
1984,Equestrianism,164
2008,Badminton,164
2016,Badminton,164
2000,Athletics,164
2004,Athletics,164
2012,Athletics,164
1972,Judo,164
1976,Shooting,164
1984,Shooting,164
1988,Shooting,164
2008,Equestrianism,164
2012,Equestrianism,164
2016,Equestrianism,164
1988,Wrestling,164
1992,Wrestling,164
1996,Table Tennis,164
2000,Table Tennis,164
2004,Table Tennis,164
2008,Table Tennis,164
2012,Table Tennis,164
2012,Athletics,164
1976,Archery,164
1980,Archery,164
2000,Football,164
2008,Athletics,164
2012,Athletics,164
1968,Wrestling,164
1972,Wrestling,164
2002,Ice Hockey,164
2006,Ice Hockey,164
1992,Fencing,164
1996,Fencing,164
2000,Fencing,164
2004,Fencing,164
2008,Fencing,164
2016,Canoeing,164
2012,Cycling,164
2016,Cycling,164
1956,Ski Jumping,164
1960,Ski Jumping,164
1964,Ski Jumping,164
1972,Ski Jumping,164
1964,Gymnastics,164
1996,Boxing,164
1996,Equestrianism,164
2000,Equestrianism,164
1994,Alpine Skiing,164
1998,Alpine Skiing,164
2002,Alpine Skiing,164
1972,Boxing,164
1960,Figure Skating,164
1964,Figure Skating,164
2012,Judo,164
1998,Snowboarding,164
1980,Archery,164
2000,Wrestling,164
2004,Wrestling,164
1960,Fencing,164
2016,Judo,164
1988,Archery,164
1996,Rowing,164
2004,Athletics,164
2008,Athletics,164
2012,Athletics,164
2016,Athletics,164
1968,Ski Jumping,164
2012,Modern Pentathlon,164
2016,Modern Pentathlon,164
2000,Canoeing,164
1992,Cross Country Skiing,164
1994,Cross Country Skiing,164
1998,Cross Country Skiing,164
2012,Judo,164
1964,Cycling,164
2000,Hockey,164
2004,Hockey,164
1972,Gymnastics,164
1984,Athletics,164
2008,Shooting,164
2012,Shooting,164
1988,Archery,164
1992,Archery,164
1952,Athletics,164
1980,Boxing,164
1988,Boxing,164
1992,Judo,164
2000,Judo,164
2004,Gymnastics,164
1996,Wrestling,164
1996,Gymnastics,164
1992,Shooting,164
1968,Cross Country Skiing,164
1972,Cross Country Skiing,164
2004,Rhythmic Gymnastics,164
2016,Boxing,164
2016,Athletics,164
2000,Judo,164
2000,Rhythmic Gymnastics,164
1976,Gymnastics,164
1984,Athletics,164
1988,Athletics,164
1992,Athletics,164
2016,Hockey,164
1996,Gymnastics,164
2000,Gymnastics,164
1996,Fencing,164
2000,Fencing,164
2004,Fencing,164
2008,Fencing,164
2012,Fencing,164
1980,Judo,164
1964,Athletics,164
1972,Athletics,164
2012,Diving,164
2016,Diving,164
1968,Hockey,164
2004,Tennis,164
2008,Tennis,164
2012,Tennis,164
2016,Tennis,164
1964,Athletics,164
1968,Athletics,164
1972,Athletics,164
2012,Football,164
2014,Short Track Speed Skating,164
1960,Cycling,164
1972,Swimming,164
1960,Swimming,164
1968,Gymnastics,164
1992,Gymnastics,164
1996,Gymnastics,164
2008,Athletics,164
2000,Hockey,164
2004,Hockey,164
2008,Hockey,164
1972,Modern Pentathlon,164
1988,Alpine Skiing,164
1992,Alpine Skiing,164
1994,Alpine Skiing,164
1968,Boxing,164
1964,Canoeing,164
1996,Archery,164
2000,Archery,164
1976,Canoeing,164
1980,Alpine Skiing,164
1984,Alpine Skiing,164
2008,Athletics,164
2010,Curling,164
2014,Curling,164
1988,Gymnastics,164
1984,Speed Skating,164
2004,Athletics,164
1980,Speed Skating,164
1984,Speed Skating,164
1992,Table Tennis,164
1996,Table Tennis,164
1998,Ice Hockey,164
1992,Short Track Speed Skating,164
1994,Short Track Speed Skating,164
1984,Rhythmic Gymnastics,164
1976,Cycling,164
1952,Athletics,164
1964,Figure Skating,164
1980,Equestrianism,164
1960,Hockey,164
1964,Athletics,164
1968,Athletics,164
1972,Athletics,164
1976,Athletics,164
1960,Swimming,164
2016,Boxing,164
1996,Athletics,164
1998,Snowboarding,164
2002,Snowboarding,164
1956,Athletics,164
1960,Athletics,164
1972,Wrestling,164
1976,Wrestling,164
1980,Alpine Skiing,164
1984,Alpine Skiing,164
1964,Weightlifting,164
1928,Athletics,164
2000,Athletics,164
1968,Diving,164
1972,Diving,164
1988,Weightlifting,164
2012,Football,164
1960,Modern Pentathlon,164
1964,Modern Pentathlon,164
2006,Figure Skating,164
2012,Sailing,164
1984,Judo,164
1964,Figure Skating,164
1980,Athletics,164
2012,Diving,164
2016,Diving,164
2016,Sailing,164
2008,Cycling,164
2012,Cycling,164
1984,Synchronized Swimming,164
2000,Hockey,164
2008,Hockey,164
2012,Shooting,164
2016,Archery,164
2008,Judo,164
1956,Shooting,164
1960,Shooting,164
1964,Shooting,164
1968,Shooting,164
1972,Shooting,164
1996,Weightlifting,164
2004,Cycling,164
2010,Ice Hockey,164
1988,Judo,164
1964,Cross Country Skiing,164
1932,Ski Jumping,164
1992,Rhythmic Gymnastics,164
1996,Rhythmic Gymnastics,164
1964,Cycling,164
2004,Football,164
2000,Athletics,164
1996,Football,164
1964,Biathlon,164
1996,Rhythmic Gymnastics,164
2010,Curling,164
1996,Athletics,164
2012,Football,164
1972,Athletics,164
1984,Weightlifting,164
2010,Luge,164
1956,Athletics,164
1988,Archery,164
2016,Taekwondo,164
2012,Wrestling,164
2016,Wrestling,164
2008,Badminton,164
2012,Badminton,164
2016,Badminton,164
2016,Rugby Sevens,164
2000,Synchronized Swimming,164
2004,Synchronized Swimming,164
1964,Rowing,164
1996,Table Tennis,164
2000,Table Tennis,164
1996,Diving,164
2012,Wrestling,164
2006,Freestyle Skiing,164
1992,Sailing,164
1996,Sailing,164
2010,Figure Skating,164
2000,Boxing,164
1960,Wrestling,164
1980,Hockey,164
2016,Shooting,164
2016,Shooting,164
2000,Shooting,164
1976,Wrestling,164
2012,Synchronized Swimming,164
2004,Tennis,164
2008,Tennis,164
2012,Tennis,164
2012,Rhythmic Gymnastics,164
2012,Wrestling,164
2016,Wrestling,164
1996,Boxing,164
2000,Boxing,164
1996,Diving,164
2000,Diving,164
2004,Diving,164
2002,Short Track Speed Skating,164
2006,Short Track Speed Skating,164
2010,Short Track Speed Skating,164
2012,Judo,164
2016,Judo,164
2000,Gymnastics,164
2004,Gymnastics,164
1960,Wrestling,164
2016,Taekwondo,165
2004,Wrestling,165
2000,Cycling,165
2004,Hockey,165
2008,Hockey,165
2012,Hockey,165
2008,Archery,165
2000,Boxing,165
2004,Shooting,165
2008,Shooting,165
2016,Shooting,165
2016,Judo,165
2004,Modern Pentathlon,165
2016,Boxing,165
1984,Athletics,165
2008,Gymnastics,165
1988,Luge,165
1992,Luge,165
1994,Luge,165
1998,Luge,165
2002,Luge,165
1996,Boxing,165
1984,Wrestling,165
1976,Cycling,165
1988,Boxing,165
2004,Canoeing,165
1976,Swimming,165
1988,Athletics,165
1996,Athletics,165
2016,Wrestling,165
1960,Athletics,165
2016,Judo,165
1980,Swimming,165
1964,Alpine Skiing,165
2000,Athletics,165
1972,Athletics,165
1964,Canoeing,165
1968,Boxing,165
2008,Athletics,165
2012,Athletics,165
2016,Athletics,165
2016,Athletics,165
2008,Diving,165
2012,Diving,165
1964,Athletics,165
2000,Hockey,165
2004,Hockey,165
2012,Hockey,165
2008,Hockey,165
2012,Athletics,165
2016,Athletics,165
1996,Hockey,165
2000,Hockey,165
2004,Hockey,165
2008,Hockey,165
2000,Boxing,165
1996,Canoeing,165
1972,Wrestling,165
1976,Wrestling,165
2016,Boxing,165
2000,Water Polo,165
1996,Athletics,165
1976,Athletics,165
1996,Athletics,165
2000,Athletics,165
2016,Athletics,165
1992,Wrestling,165
1996,Wrestling,165
1988,Weightlifting,165
2000,Weightlifting,165
1988,Athletics,165
1992,Athletics,165
1988,Athletics,165
1980,Football,165
1984,Shooting,165
1960,Boxing,165
1964,Boxing,165
1988,Wrestling,165
1980,Athletics,165
1996,Athletics,165
1976,Athletics,165
1988,Wrestling,165
1992,Cycling,165
1984,Diving,165
1988,Diving,165
1960,Athletics,165
2008,Equestrianism,165
2012,Equestrianism,165
2016,Hockey,165
2008,Wrestling,165
2016,Wrestling,165
1980,Speed Skating,165
1992,Biathlon,165
1994,Biathlon,165
2000,Athletics,165
2004,Athletics,165
1988,Rhythmic Gymnastics,165
1976,Wrestling,165
1976,Athletics,165
1980,Athletics,165
2016,Beach Volleyball,165
1996,Athletics,165
1984,Wrestling,165
1964,Hockey,165
1972,Archery,165
2004,Synchronized Swimming,165
1976,Archery,165
1984,Archery,165
1984,Gymnastics,165
1988,Gymnastics,165
1988,Boxing,165
2012,Athletics,165
2016,Athletics,165
2012,Athletics,165
2016,Athletics,165
2008,Athletics,165
1964,Shooting,165
2014,Alpine Skiing,165
1968,Canoeing,165
2014,Ice Hockey,165
1972,Shooting,165
1976,Boxing,165
2012,Athletics,165
2016,Athletics,165
1996,Athletics,165
2000,Rhythmic Gymnastics,165
1964,Cycling,165
2008,Synchronized Swimming,165
2012,Synchronized Swimming,165
1964,Athletics,165
1968,Athletics,165
2004,Football,165
2016,Diving,165
1960,Rowing,165
1964,Cycling,165
2000,Athletics,165
1996,Athletics,165
1988,Swimming,165
2004,Handball,165
2012,Handball,165
1976,Wrestling,165
2000,Swimming,165
2016,Archery,165
2016,Canoeing,165
1984,Athletics,165
1956,Athletics,165
1960,Athletics,165
1988,Alpine Skiing,165
1992,Alpine Skiing,165
1994,Alpine Skiing,165
2000,Judo,165
1948,Shooting,165
1960,Shooting,165
1992,Athletics,165
1964,Cross Country Skiing,165
1968,Biathlon,165
1984,Hockey,165
1980,Swimming,165
1984,Alpine Skiing,165
2000,Badminton,165
1972,Football,165
2004,Equestrianism,165
1988,Boxing,165
2002,Speed Skating,165
2006,Speed Skating,165
2010,Speed Skating,165
1924,Fencing,165
1928,Fencing,165
1932,Fencing,165
2012,Judo,165
2004,Softball,165
2006,Snowboarding,165
2010,Snowboarding,165
2014,Snowboarding,165
1968,Boxing,165
1956,Shooting,165
1960,Shooting,165
2014,Ice Hockey,165
1988,Athletics,165
1980,Athletics,165
2012,Football,165
2008,Shooting,165
2016,Synchronized Swimming,165
1972,Athletics,165
1980,Fencing,165
2012,Athletics,165
2016,Athletics,165
1992,Table Tennis,165
1996,Table Tennis,165
1968,Rowing,165
1964,Shooting,165
1980,Swimming,165
1984,Alpine Skiing,165
1988,Alpine Skiing,165
1964,Judo,165
1980,Gymnastics,165
1972,Boxing,165
2000,Weightlifting,165
2012,Shooting,165
2016,Shooting,165
1968,Shooting,165
2008,Athletics,165
2012,Shooting,165
2000,Archery,165
2016,Weightlifting,165
1968,Shooting,165
1972,Shooting,165
1964,Alpine Skiing,165
1976,Athletics,165
1984,Athletics,165
1988,Athletics,165
1992,Athletics,165
1980,Wrestling,165
2000,Boxing,165
2004,Boxing,165
1996,Athletics,165
2004,Weightlifting,165
1992,Wrestling,165
1980,Wrestling,165
1988,Hockey,165
1992,Hockey,165
1996,Hockey,165
2012,Athletics,165
1976,Swimming,165
2012,Athletics,165
2016,Athletics,165
1980,Football,165
2006,Cross Country Skiing,165
1984,Cycling,165
1968,Cross Country Skiing,165
1972,Cross Country Skiing,165
2006,Snowboarding,165
1988,Boxing,165
1976,Speed Skating,165
1980,Speed Skating,165
1972,Swimming,165
1988,Athletics,165
1992,Athletics,165
1984,Figure Skating,165
2012,Judo,165
1996,Gymnastics,165
2008,Athletics,165
2012,Athletics,165
1996,Synchronized Swimming,165
2000,Synchronized Swimming,165
2004,Synchronized Swimming,165
1968,Boxing,165
1992,Wrestling,165
1996,Wrestling,165
2012,Swimming,165
2016,Wrestling,165
1992,Judo,165
1996,Judo,165
2000,Judo,165
2004,Hockey,165
2008,Hockey,165
1980,Shooting,165
1968,Wrestling,165
1972,Wrestling,165
1936,Athletics,165
1988,Boxing,165
1984,Wrestling,165
1972,Canoeing,165
2008,Athletics,165
2008,Cycling,165
2000,Judo,165
1988,Hockey,165
1994,Alpine Skiing,165
1998,Alpine Skiing,165
2002,Alpine Skiing,165
2008,Shooting,165
2012,Gymnastics,165
1996,Rhythmic Gymnastics,165
2002,Cross Country Skiing,165
1992,Alpine Skiing,165
2000,Handball,165
2012,Athletics,165
2016,Rowing,165
1968,Cross Country Skiing,165
1968,Swimming,165
1992,Athletics,165
1980,Figure Skating,165
1984,Figure Skating,165
1992,Boxing,165
1956,Equestrianism,165
1960,Equestrianism,165
1996,Fencing,165
2000,Fencing,165
1988,Figure Skating,165
1992,Figure Skating,165
1968,Cycling,165
1996,Athletics,165
1984,Athletics,165
1988,Athletics,165
1972,Hockey,165
1964,Boxing,165
1976,Wrestling,165
1996,Athletics,165
2000,Athletics,165
2004,Athletics,165
2010,Curling,165
2016,Cycling,165
1960,Cycling,165
1984,Shooting,165
1996,Shooting,165
2004,Fencing,165
2008,Athletics,165
2000,Synchronized Swimming,165
1972,Cross Country Skiing,165
1976,Cross Country Skiing,165
1988,Judo,165
1988,Weightlifting,165
1992,Weightlifting,165
1996,Weightlifting,165
2004,Softball,165
1988,Tennis,165
1992,Tennis,165
1996,Tennis,165
2000,Tennis,165
1960,Weightlifting,165
1964,Weightlifting,165
1968,Weightlifting,165
1972,Weightlifting,165
2008,Swimming,165
2012,Swimming,165
1996,Equestrianism,165
2016,Wrestling,165
1988,Table Tennis,165
1992,Table Tennis,165
1996,Table Tennis,165
2000,Table Tennis,165
2004,Table Tennis,165
2000,Athletics,165
2008,Wrestling,165
1984,Shooting,165
1988,Rowing,165
2002,Freestyle Skiing,165
2006,Freestyle Skiing,165
2010,Freestyle Skiing,165
2008,Athletics,165
1984,Hockey,165
1988,Hockey,165
2008,Athletics,165
1976,Swimming,165
1980,Swimming,165
2012,Boxing,165
1972,Diving,165
1976,Diving,165
1968,Equestrianism,165
1998,Biathlon,165
1984,Hockey,165
1988,Hockey,165
1992,Alpine Skiing,165
1994,Alpine Skiing,165
1948,Boxing,165
1924,Rugby,165
2008,Athletics,165
2004,Athletics,165
2008,Athletics,165
2012,Athletics,165
1992,Wrestling,165
2000,Rhythmic Gymnastics,165
2016,Athletics,165
2008,Cycling,165
2006,Snowboarding,165
1992,Judo,165
1996,Judo,165
1992,Hockey,165
2000,Hockey,165
1996,Athletics,165
2000,Athletics,165
1980,Wrestling,165
1988,Wrestling,165
1996,Swimming,165
2000,Swimming,165
2012,Gymnastics,165
2016,Gymnastics,165
1960,Football,165
1984,Cycling,165
1984,Boxing,165
1960,Boxing,165
1964,Boxing,165
2016,Weightlifting,165
1996,Athletics,165
1948,Athletics,165
2004,Weightlifting,165
2012,Swimming,165
2016,Rugby Sevens,165
1984,Shooting,165
1956,Athletics,165
1996,Swimming,165
2000,Swimming,165
2004,Gymnastics,165
